Stethoscope	ECG
0.185242	-0.140381
0.28656	-0.137634
0.229492	-0.135498
0.0534058	-0.133667
-0.0952148	-0.13092
-0.200806	-0.127869
-0.275269	-0.125732
-0.241699	-0.125427
-0.0985718	-0.123901
0.0765991	-0.12207
0.197754	-0.121155
0.223694	-0.12146
0.197449	-0.122375
0.140076	-0.123596
0.0506592	-0.125732
-0.0509644	-0.128479
-0.137024	-0.13092
-0.179443	-0.132751
-0.166016	-0.133667
-0.0973511	-0.132446
-0.00732422	-0.130615
0.0668335	-0.128174
0.128479	-0.124512
0.148315	-0.119934
0.110474	-0.115662
0.0186157	-0.112305
-0.0765991	-0.110474
-0.110168	-0.108948
-0.116577	-0.107422
-0.0942993	-0.108337
-0.0280762	-0.112915
0.0341797	-0.118103
0.0668335	-0.120239
0.0793457	-0.118408
0.0469971	-0.114746
0.00488281	-0.112
-0.00427246	-0.110779
-0.0170898	-0.108032
-0.0341797	-0.103455
-0.03479	-0.0982666
-0.017395	-0.0942993
0.0134277	-0.0918579
0.050354	-0.0924683
0.0558472	-0.0952148
0.0436401	-0.0985718
0.0390625	-0.101318
0.00427246	-0.102539
-0.0234985	-0.101013
-0.0457764	-0.0976563
-0.0765991	-0.0952148
-0.050354	-0.0933838
-0.0137329	-0.0921631
0.00183105	-0.0918579
0.0314331	-0.0927734
0.0357056	-0.09552
0.0170898	-0.100403
0.00823975	-0.107727
-0.00762939	-0.115967
-0.0115967	-0.122986
-0.0131226	-0.128784
-0.0228882	-0.132141
-0.0100708	-0.131226
0.0183105	-0.126038
0.0360107	-0.119934
0.0360107	-0.114136
-0.010376	-0.108643
-0.0405884	-0.104675
-0.0265503	-0.101624
-0.0195313	-0.098877
0.00793457	-0.0970459
0.0366211	-0.0973511
0.0372314	-0.0982666
0.0305176	-0.0985718
-0.00732422	-0.0994873
-0.0332642	-0.102234
-0.0143433	-0.105591
-0.00366211	-0.105591
0.00732422	-0.103455
0.012207	-0.100708
-0.000305176	-0.0985718
-0.00396729	-0.0976563
-0.00488281	-0.0961304
0.00823975	-0.0918579
0.0109863	-0.0854492
-0.0088501	-0.078125
-0.0363159	-0.0695801
-0.0415039	-0.0616455
-0.0311279	-0.0534058
-0.00671387	-0.045166
0.0341797	-0.038147
0.0393677	-0.0314331
0.0195313	-0.0234985
0.00213623	-0.0149536
-0.039978	-0.00610352
-0.055542	0.00396729
-0.0598145	0.015564
-0.0506592	0.0280762
0.00549316	0.0421143
0.0579834	0.0561523
0.0915527	0.0708008
0.0946045	0.085144
0.0454712	0.0985718
-0.00183105	0.109253
-0.0259399	0.115662
-0.0515747	0.117493
-0.0405884	0.115356
-0.0164795	0.110779
0.00701904	0.10376
0.0476074	0.0952148
0.0549316	0.0854492
0.0360107	0.0741577
0.0234985	0.0588989
-0.0265503	0.0415039
-0.0704956	0.0250244
-0.072937	0.00976563
-0.0628662	-0.00579834
-0.0219727	-0.0244141
0.0271606	-0.0454712
0.0415039	-0.0680542
0.0476074	-0.0888062
0.0469971	-0.106812
0.00732422	-0.122986
-0.0170898	-0.13855
-0.0372314	-0.152283
-0.0521851	-0.162354
-0.0344849	-0.166626
-0.017395	-0.164795
-0.00274658	-0.160522
0.00305176	-0.157166
0.0112915	-0.154724
0.0228882	-0.151062
0.0244141	-0.147095
0.0241089	-0.147095
0.0317383	-0.153809
0.0341797	-0.165405
0.0216675	-0.179138
0.00671387	-0.192871
-0.00366211	-0.202332
0.00549316	-0.206909
0.00640869	-0.203247
-0.0289917	-0.187378
-0.0460815	-0.157471
-0.0415039	-0.11261
-0.0357056	-0.0500488
-0.00183105	0.0314331
0.017395	0.1297
0.0268555	0.24292
0.0494385	0.367737
0.0271606	0.498352
-0.0119019	0.626221
-0.0250244	0.744324
-0.0195313	0.845032
0.0201416	0.92041
0.0656128	0.962524
0.0479126	0.965576
-0.0317383	0.928345
-0.126038	0.850525
-0.202942	0.737305
-0.213623	0.596619
-0.141296	0.440063
-0.0170898	0.279541
0.143433	0.127869
0.304871	-0.00549316
0.351257	-0.113831
0.223694	-0.192871
0.03479	-0.242615
-0.050354	-0.265808
0.0198364	-0.265198
0.134583	-0.246582
0.0817871	-0.219727
-0.181274	-0.19165
-0.50293	-0.167236
-0.669861	-0.14801
-0.4599	-0.134583
0.0717163	-0.127258
0.551147	-0.126343
0.960388	-0.131226
0.781555	-0.138855
0.235901	-0.147705
-0.331421	-0.155945
-0.833435	-0.16449
-0.968018	-0.173035
-0.686951	-0.180054
-0.180664	-0.183105
0.28595	-0.182495
0.537109	-0.180664
0.701904	-0.180054
0.722046	-0.178528
0.484619	-0.174255
0.0280762	-0.168762
-0.527954	-0.163574
-0.892944	-0.159912
-0.870361	-0.159912
-0.55481	-0.162354
0.365601	-0.16571
1.16241	-0.168152
0.559998	-0.168762
0.425415	-0.167847
0.463562	-0.16571
0.134277	-0.162964
-0.555725	-0.159607
-0.742798	-0.155029
-0.309143	-0.149841
-0.291748	-0.144958
-0.130615	-0.141602
0.128174	-0.142212
0.26123	-0.145569
0.257568	-0.14801
0.115967	-0.148315
-0.0720215	-0.14801
-0.188599	-0.147705
-0.221558	-0.1474
-0.177917	-0.145874
-0.0582886	-0.142822
0.0665283	-0.137024
0.15625	-0.13031
0.224609	-0.126038
0.183411	-0.126038
0.0958252	-0.126038
0.0305176	-0.124817
-0.0457764	-0.123291
-0.085144	-0.122986
-0.0933838	-0.124207
-0.0997925	-0.125122
-0.0549316	-0.123901
0.0430298	-0.121155
0.107117	-0.118408
0.0814819	-0.115662
0.015564	-0.112915
-0.0241089	-0.111084
-0.0418091	-0.110779
-0.0485229	-0.112
-0.0457764	-0.113525
-0.0247192	-0.114441
0.00183105	-0.113831
0.00732422	-0.110474
0.0134277	-0.10498
0.0250244	-0.0985718
0.0338745	-0.0927734
0.0161743	-0.0891113
-0.020752	-0.0857544
-0.038147	-0.0811768
-0.03479	-0.0762939
-0.020752	-0.0717163
0.0158691	-0.0683594
0.0378418	-0.0665283
0.00823975	-0.0650024
-0.0238037	-0.0643921
-0.043335	-0.0640869
-0.0286865	-0.0631714
0.0128174	-0.0610352
0.0366211	-0.0592041
0.050354	-0.057373
0.0576782	-0.0558472
0.0430298	-0.0549316
0.0219727	-0.0549316
-0.0119019	-0.0567627
-0.0570679	-0.0588989
-0.067749	-0.0579834
-0.0500488	-0.0549316
-0.0335693	-0.0512695
-0.0183105	-0.0488281
0.0137329	-0.0469971
0.0567627	-0.0445557
0.067749	-0.0415039
0.0299072	-0.0396729
0.000610352	-0.0405884
0.00366211	-0.0424194
-0.00183105	-0.0427246
-0.00518799	-0.043335
0.000305176	-0.0448608
-0.0180054	-0.0485229
-0.0259399	-0.0521851
-0.0234985	-0.0531006
-0.0106812	-0.0509644
0.0112915	-0.0476074
0.0271606	-0.0442505
0.000915527	-0.0418091
-0.0332642	-0.039978
-0.0509644	-0.0372314
-0.0262451	-0.0360107
0.00518799	-0.0375366
-0.0115967	-0.0421143
0.0177002	-0.0488281
0.0552368	-0.0558472
0.039978	-0.0628662
0.0131226	-0.0708008
-0.022583	-0.0799561
-0.0408936	-0.0894165
-0.0158691	-0.0970459
0.00640869	-0.102539
0.0152588	-0.106812
0.0375366	-0.109558
0.0286865	-0.110474
-0.0186157	-0.110168
-0.0271606	-0.109253
-0.0247192	-0.108643
-0.000305176	-0.108643
0.0222778	-0.109253
0.0158691	-0.110779
-0.00213623	-0.112
-0.0228882	-0.112
-0.0332642	-0.11322
-0.0131226	-0.117798
0.0283813	-0.124207
0.0430298	-0.129395
0.0436401	-0.132446
0.0561523	-0.134277
0.03479	-0.136108
-0.100708	-0.137024
-0.18158	-0.136108
-0.0488281	-0.134583
0.0540161	-0.13092
0.0662231	-0.126953
0.0372314	-0.124512
-0.0445557	-0.122375
-0.0405884	-0.119934
0.0561523	-0.116882
0.0906372	-0.116272
0.0634766	-0.117188
0.0106812	-0.118408
-0.0689697	-0.118713
-0.0924683	-0.119324
-0.0363159	-0.119629
0.0695801	-0.118713
0.139771	-0.115967
0.108643	-0.112305
0.0106812	-0.108643
-0.0808716	-0.106201
-0.135498	-0.10437
-0.134583	-0.101929
-0.119934	-0.0979614
-0.0637817	-0.0946045
0.0192261	-0.0927734
0.0967407	-0.0927734
0.132751	-0.0939941
0.128784	-0.0952148
0.0799561	-0.09552
0.0152588	-0.0949097
-0.0405884	-0.0949097
-0.108948	-0.0949097
-0.135803	-0.0942993
-0.0979614	-0.0930786
-0.032959	-0.0897217
0.0421143	-0.0857544
0.0900269	-0.0848389
0.124207	-0.0863647
0.114746	-0.0860596
0.0494385	-0.0830078
-0.0146484	-0.0796509
-0.0540161	-0.0778198
-0.0692749	-0.0787354
-0.0662231	-0.0827026
-0.0543213	-0.0869751
-0.0488281	-0.0875854
-0.0296021	-0.0854492
0.0143433	-0.0836182
0.0476074	-0.0836182
0.0595093	-0.0839233
0.0564575	-0.0836182
0.0112915	-0.0830078
-0.022583	-0.0823975
-0.0378418	-0.0811768
-0.0411987	-0.0790405
-0.0360107	-0.0753784
-0.032959	-0.0714111
-0.00213623	-0.0686646
0.045166	-0.0674438
0.045166	-0.0671387
0.0350952	-0.067749
0.0268555	-0.0683594
-0.0167847	-0.0689697
-0.0558472	-0.0689697
-0.062561	-0.0701904
-0.0445557	-0.0723267
0.015564	-0.0747681
0.083313	-0.0769043
0.09552	-0.078125
0.0927734	-0.078125
0.0891113	-0.0778198
0.0253296	-0.0784302
-0.0567627	-0.0799561
-0.123596	-0.0820923
-0.136414	-0.0827026
-0.0915527	-0.0814819
-0.0289917	-0.0793457
0.0231934	-0.0778198
0.06073	-0.0778198
0.0765991	-0.0778198
0.0534058	-0.0778198
0.0350952	-0.0762939
0.0204468	-0.0735474
-0.0149536	-0.0720215
-0.0292969	-0.072937
-0.109863	-0.0750732
-0.0689697	-0.0772095
0.0567627	-0.0790405
0.0827026	-0.0796509
0.0643921	-0.0793457
0.0369263	-0.0793457
-0.0088501	-0.0787354
-0.0564575	-0.0765991
-0.0878906	-0.0735474
-0.0949097	-0.0701904
-0.071106	-0.065918
-0.0210571	-0.0595093
0.0253296	-0.0515747
0.0518799	-0.043335
0.0436401	-0.03479
0.0289917	-0.0274658
0.0296021	-0.0213623
0.032959	-0.0149536
0.0271606	-0.00762939
0.0262451	-0.000305176
0.0198364	0.00518799
0.0231934	0.00915527
0.0357056	0.0128174
0.0238037	0.0170898
-0.0140381	0.0241089
-0.0421143	0.03479
-0.0613403	0.0466919
-0.0683594	0.0592041
-0.0619507	0.072937
-0.0253296	0.0878906
0.0100708	0.104065
0.0473022	0.120239
0.0628662	0.132751
0.0546265	0.139465
0.0463867	0.141602
0.0131226	0.140076
-0.0424194	0.133667
-0.071106	0.122681
-0.0692749	0.107117
-0.0509644	0.0891113
-0.0161743	0.0698853
0.00549316	0.0500488
0.0231934	0.0296021
0.0372314	0.00915527
0.0494385	-0.0106812
0.0558472	-0.0296021
0.0393677	-0.0469971
0.0131226	-0.0622559
-0.0131226	-0.0765991
-0.020752	-0.0900269
-0.00152588	-0.102844
-0.0189209	-0.114136
-0.0445557	-0.12207
-0.0424194	-0.126953
-0.0360107	-0.131531
-0.0515747	-0.134888
-0.0357056	-0.136414
0.0119019	-0.137634
0.0378418	-0.139771
0.0366211	-0.141907
0.0314331	-0.144958
0.022583	-0.149841
0.00732422	-0.157166
-0.00701904	-0.167542
-0.0204468	-0.179749
-0.00213623	-0.191345
0.0204468	-0.198669
0.0357056	-0.200195
0.0341797	-0.197144
0.0238037	-0.187073
0.0250244	-0.166321
0.0164795	-0.130615
-0.00915527	-0.0805664
-0.0527954	-0.0167847
-0.0634766	0.0598145
-0.0244141	0.149841
-0.000915527	0.253906
-0.00213623	0.369568
0.0238037	0.490723
0.0463867	0.610046
0.0286865	0.722046
0.0189209	0.820007
0.0244141	0.896606
0.0283813	0.942688
0.0210571	0.953979
-0.0326538	0.927429
-0.144958	0.861511
-0.252991	0.758362
-0.2948	0.62561
-0.207214	0.475769
0.00640869	0.32196
0.231934	0.17395
0.369568	0.0390625
0.422668	-0.0753784
0.335083	-0.163574
0.10498	-0.221558
-0.0653076	-0.250549
-0.057373	-0.255737
0.00396729	-0.24353
-0.078125	-0.220337
-0.297852	-0.193481
-0.491638	-0.169678
-0.545349	-0.151672
-0.331726	-0.140381
0.204468	-0.134277
0.764771	-0.13092
0.944824	-0.130005
0.632324	-0.133057
0.088501	-0.13916
-0.479431	-0.145874
-0.881348	-0.150757
-0.872498	-0.153809
-0.595093	-0.15564
-0.249329	-0.156555
0.162048	-0.158081
0.556641	-0.158997
0.769043	-0.159302
0.734253	-0.158691
0.476074	-0.15686
0.0848389	-0.154419
-0.341187	-0.151672
-0.680542	-0.149536
-0.777283	-0.146179
-0.568542	-0.142822
-0.185242	-0.140686
0.257263	-0.138245
0.615234	-0.133972
0.727844	-0.128479
0.631104	-0.124817
0.401001	-0.123901
0.10437	-0.125732
-0.195313	-0.1297
-0.387878	-0.135498
-0.426636	-0.140991
-0.373535	-0.145569
-0.267029	-0.149536
-0.128479	-0.153503
0.0106812	-0.155945
0.0845337	-0.156555
0.115356	-0.155334
0.0765991	-0.150452
-0.0259399	-0.141602
-0.100403	-0.130615
-0.111084	-0.12207
-0.0634766	-0.116272
0.00335693	-0.112915
0.0604248	-0.111694
0.133362	-0.112
0.189209	-0.114136
0.15564	-0.117798
0.110474	-0.122986
0.0344849	-0.126343
-0.0180054	-0.126648
-0.0570679	-0.125427
-0.101929	-0.123291
-0.130005	-0.119324
-0.0598145	-0.114441
-0.0210571	-0.109558
0.00671387	-0.104065
0.0296021	-0.0976563
0.0286865	-0.0897217
0.0198364	-0.0827026
0.010376	-0.0787354
0.0241089	-0.0784302
0.0405884	-0.0775146
0.0384521	-0.0747681
-0.0012207	-0.0717163
-0.0201416	-0.0720215
-0.0418091	-0.0753784
-0.0466919	-0.0790405
-0.0540161	-0.0817871
-0.0537109	-0.0820923
-0.0137329	-0.0808716
0.0289917	-0.0790405
0.0436401	-0.0756836
0.0500488	-0.0714111
0.0726318	-0.0665283
0.050354	-0.0610352
-0.022583	-0.0570679
-0.0302124	-0.0549316
-0.0222778	-0.0540161
-0.0387573	-0.0546265
-0.0671387	-0.0567627
-0.0680542	-0.0592041
-0.0369263	-0.0616455
0.0320435	-0.0637817
0.0976563	-0.0634766
0.107117	-0.0604248
0.0817871	-0.0540161
0.0189209	-0.0463867
-0.0454712	-0.0390625
-0.0808716	-0.0311279
-0.0863647	-0.0231934
-0.0524902	-0.0167847
0.00183105	-0.0128174
0.0299072	-0.012207
0.0515747	-0.0140381
0.0488281	-0.0180054
0.020752	-0.0241089
-0.0106812	-0.0317383
-0.0231934	-0.039978
-0.0164795	-0.0476074
0.00274658	-0.0509644
-0.00457764	-0.0500488
-0.00396729	-0.0469971
-0.00213623	-0.0430298
-0.00823975	-0.0384521
-0.0088501	-0.0338745
-0.0195313	-0.0296021
-0.0167847	-0.0256348
0.000610352	-0.0244141
0.0274658	-0.0265503
0.050354	-0.0308228
0.0436401	-0.038147
0.0216675	-0.0491333
-0.0180054	-0.0613403
-0.0668335	-0.0723267
-0.0872803	-0.0796509
-0.0796509	-0.0830078
-0.0338745	-0.0845337
0.0341797	-0.0863647
0.0765991	-0.088501
0.0839233	-0.090332
0.0909424	-0.0909424
0.0662231	-0.0912476
0.0149536	-0.0921631
-0.065918	-0.0924683
-0.0967407	-0.0933838
-0.0888062	-0.0952148
-0.0820923	-0.0982666
-0.0247192	-0.101929
0.0167847	-0.10498
0.0650024	-0.106506
0.0897217	-0.106812
0.101624	-0.107117
0.0622559	-0.107727
0.0595093	-0.108032
0.0332642	-0.108337
-0.111389	-0.108643
-0.256042	-0.108948
-0.209351	-0.108337
-0.0570679	-0.107117
0.0372314	-0.105286
0.137634	-0.102234
0.150146	-0.0985718
0.120544	-0.0949097
0.0976563	-0.0930786
0.0869751	-0.0939941
0.0338745	-0.0967407
-0.0842285	-0.0997925
-0.169983	-0.101929
-0.187988	-0.10437
-0.078125	-0.107422
0.0613403	-0.110779
0.204773	-0.112305
0.219727	-0.111084
0.140381	-0.108032
0.0115967	-0.10437
-0.125122	-0.101318
-0.238647	-0.0985718
-0.25177	-0.0949097
-0.175476	-0.0906372
-0.102844	-0.0881958
-0.012207	-0.0878906
0.0601196	-0.0888062
0.17395	-0.0894165
0.245667	-0.0881958
0.237427	-0.0863647
0.144043	-0.0842285
0.0292969	-0.0805664
-0.0430298	-0.0747681
-0.112915	-0.0701904
-0.117493	-0.0680542
-0.11322	-0.0665283
-0.0949097	-0.067749
-0.0756836	-0.0717163
-0.0506592	-0.0759888
0.00823975	-0.0784302
0.0292969	-0.0796509
0.0512695	-0.0793457
0.0494385	-0.0765991
0.0344849	-0.0741577
0.0320435	-0.0732422
0.0201416	-0.0720215
0.0323486	-0.0714111
0.0201416	-0.0717163
0.0323486	-0.072937
0.0283813	-0.0747681
-0.0219727	-0.0769043
-0.0741577	-0.0787354
-0.0949097	-0.0799561
-0.0363159	-0.0811768
-0.012207	-0.0808716
-0.0164795	-0.0778198
0.00152588	-0.071106
0.0134277	-0.062561
0.0384521	-0.0558472
0.0405884	-0.0518799
0.0424194	-0.0518799
0.00427246	-0.0540161
0.00488281	-0.0567627
-0.000915527	-0.0601196
-0.00518799	-0.0628662
-0.0106812	-0.0646973
-0.0128174	-0.0665283
-0.00488281	-0.0671387
0.00366211	-0.0656128
0.0332642	-0.062561
0.00427246	-0.0588989
-0.0109863	-0.0567627
-0.0396729	-0.0549316
-0.0418091	-0.0531006
-0.0457764	-0.0524902
-0.00946045	-0.0543213
0.0292969	-0.0579834
0.0689697	-0.0628662
0.0762939	-0.0674438
0.0354004	-0.0704956
0.0152588	-0.0720215
-0.0259399	-0.0738525
-0.0357056	-0.0756836
-0.0549316	-0.0775146
-0.0335693	-0.078125
-0.0299072	-0.0765991
-0.017395	-0.0723267
0.0289917	-0.0665283
0.027771	-0.0604248
0.0271606	-0.0546265
0.0134277	-0.0476074
0.015564	-0.0378418
-0.0256348	-0.0262451
-0.0323486	-0.0143433
-0.0262451	-0.00335693
-0.0198364	0.00549316
0.0152588	0.0125122
0.0430298	0.0195313
0.0631714	0.0262451
0.03479	0.0323486
0.0262451	0.0387573
-0.00854492	0.0469971
-0.0271606	0.0582886
-0.0527954	0.0726318
-0.0653076	0.0894165
-0.0427246	0.106506
-0.0167847	0.122681
0.00396729	0.137329
-0.0247192	0.149841
-0.0088501	0.157166
0.017395	0.158691
0.0427246	0.15564
0.0650024	0.150146
0.0421143	0.141907
0.0177002	0.129395
-0.0213623	0.11322
-0.0195313	0.0961304
-0.0231934	0.0799561
-0.0292969	0.0640869
-0.00640869	0.0473022
-0.0289917	0.0283813
0.0158691	0.0088501
0.0137329	-0.00946045
0.0320435	-0.0250244
0.0180054	-0.0396729
-0.0280762	-0.0543213
-0.0198364	-0.0686646
-0.0558472	-0.0808716
-0.00793457	-0.0912476
0.0106812	-0.0997925
0.0576782	-0.104675
0.0845337	-0.107117
0.00701904	-0.109558
0.00640869	-0.113831
-0.0305176	-0.119019
-0.00640869	-0.126038
-0.00488281	-0.132751
-0.0149536	-0.137939
-0.0204468	-0.143738
-0.0613403	-0.152588
-0.0216675	-0.162964
-0.038147	-0.173645
-0.00213623	-0.18158
0.0335693	-0.183716
0.0436401	-0.178833
0.0772095	-0.168762
0.0332642	-0.150757
0.0241089	-0.121765
-0.0378418	-0.0802612
-0.0521851	-0.0253296
-0.0323486	0.0427246
-0.0250244	0.123291
0.0302124	0.216675
0.0152588	0.323181
0.0631714	0.437317
0.0686646	0.551758
0.0180054	0.661011
-0.00915527	0.760803
-0.0579834	0.846252
-0.0387573	0.910034
-0.0726318	0.944214
-0.067749	0.942993
-0.0592041	0.904236
-0.101929	0.829773
-0.0897217	0.722961
-0.0668335	0.589294
0.0344849	0.441284
0.110474	0.292664
0.185852	0.151672
0.260925	0.0244141
0.223083	-0.0820923
0.104065	-0.163574
-0.177612	-0.218201
-0.360413	-0.244446
-0.222168	-0.246277
0.09552	-0.231018
0.22644	-0.20813
0.0634766	-0.184631
-0.0994873	-0.162964
-0.198669	-0.145264
-0.172119	-0.133972
0.102844	-0.131226
0.628967	-0.135193
0.999451	-0.142212
0.715942	-0.150146
-0.146179	-0.157166
-1.16058	-0.161133
-1.73737	-0.164185
-1.59576	-0.16571
-0.860596	-0.16571
0.228577	-0.162659
1.22803	-0.156555
1.79138	-0.149231
1.72821	-0.144348
1.12396	-0.142517
0.198364	-0.142212
-0.751648	-0.141907
-1.4035	-0.142517
-1.59393	-0.143738
-1.29272	-0.143738
-0.641174	-0.142212
0.200195	-0.140686
0.979309	-0.140076
1.40228	-0.139771
1.36414	-0.137939
0.914307	-0.136719
0.257263	-0.136719
-0.357361	-0.137024
-0.760803	-0.136719
-0.895996	-0.136414
-0.744324	-0.137634
-0.393982	-0.140381
-0.0253296	-0.143738
0.229492	-0.147095
0.332031	-0.148621
0.294189	-0.146179
0.168762	-0.141602
0.0146484	-0.137024
-0.127869	-0.134888
-0.219421	-0.133057
-0.214539	-0.1297
-0.13855	-0.123596
-0.0250244	-0.117188
0.110168	-0.113525
0.201721	-0.11322
0.202942	-0.113831
0.132446	-0.113525
0.03479	-0.11322
-0.0473022	-0.114136
-0.0778198	-0.116882
-0.0823975	-0.118713
-0.0701904	-0.118713
-0.0152588	-0.118103
0.043335	-0.117188
0.078125	-0.114441
0.0817871	-0.109863
0.0521851	-0.10437
0.00488281	-0.0997925
-0.0411987	-0.0967407
-0.0735474	-0.0942993
-0.0585938	-0.0915527
0.00457764	-0.0872803
0.0289917	-0.0839233
0.0125122	-0.0827026
-0.0128174	-0.083313
-0.0292969	-0.0842285
-0.0250244	-0.0848389
-0.0344849	-0.0845337
-0.0195313	-0.0820923
0.00152588	-0.0787354
0.0292969	-0.0750732
0.0445557	-0.0720215
0.0439453	-0.0692749
-0.00701904	-0.0646973
-0.0152588	-0.0582886
-0.032959	-0.0518799
-0.0283813	-0.0460815
-0.0158691	-0.0415039
0.0143433	-0.038147
0.017395	-0.0363159
0.0271606	-0.0363159
0.0357056	-0.038147
0.0167847	-0.0402832
0.0100708	-0.0424194
-0.0146484	-0.0439453
-0.0192261	-0.045166
-0.0332642	-0.0482178
-0.0088501	-0.0521851
-0.0088501	-0.0534058
0.0125122	-0.0527954
0.0189209	-0.0518799
0.0280762	-0.0506592
0.0289917	-0.0491333
0.0219727	-0.0488281
-0.00366211	-0.050354
-0.0259399	-0.0527954
-0.0219727	-0.0543213
-0.0335693	-0.0546265
-0.00610352	-0.0546265
0.000305176	-0.0546265
0.00640869	-0.0527954
-0.0210571	-0.0494385
-0.0180054	-0.0463867
-0.0396729	-0.0442505
-0.0308228	-0.0430298
0.00366211	-0.0427246
0.0259399	-0.043335
0.0384521	-0.0448608
0.0363159	-0.0463867
0.0476074	-0.0494385
0.0100708	-0.0534058
0.00793457	-0.0576782
-0.0106812	-0.0628662
-0.0167847	-0.0680542
-0.0311279	-0.0717163
-0.0601196	-0.0747681
-0.0366211	-0.0787354
-0.0271606	-0.083313
0.00213623	-0.0866699
-0.00244141	-0.0897217
0.0192261	-0.0933838
0.0262451	-0.0979614
0.0378418	-0.102234
0.0613403	-0.105591
0.027771	-0.107422
0.0442505	-0.106812
0.0234985	-0.10498
0.0445557	-0.10376
0.032959	-0.10376
-0.000610352	-0.103455
-0.0149536	-0.102234
-0.0256348	-0.100708
0.022583	-0.0991821
-0.149231	-0.098877
-0.359802	-0.101013
-0.368042	-0.103455
-0.242004	-0.103455
-0.0457764	-0.102539
0.175781	-0.101929
0.423889	-0.102234
0.543213	-0.104065
0.570984	-0.104675
0.388184	-0.104675
0.0271606	-0.10437
-0.324707	-0.10437
-0.596008	-0.104675
-0.577393	-0.106201
-0.335693	-0.108643
0.0476074	-0.111084
0.360107	-0.113525
0.457458	-0.114441
0.366821	-0.114136
0.0775146	-0.113525
-0.185242	-0.112305
-0.375671	-0.108948
-0.431824	-0.101929
-0.333557	-0.0921631
-0.134277	-0.0830078
0.144653	-0.0787354
0.327759	-0.0784302
0.398254	-0.0784302
0.332336	-0.0778198
0.167542	-0.0772095
-0.0170898	-0.0778198
-0.189209	-0.0808716
-0.283203	-0.0866699
-0.296631	-0.0927734
-0.187683	-0.0958252
-0.017395	-0.0958252
0.156555	-0.0930786
0.274048	-0.0897217
0.274963	-0.0869751
0.185242	-0.0848389
0.043335	-0.0830078
-0.110168	-0.0820923
-0.241699	-0.0817871
-0.293579	-0.0808716
-0.227051	-0.0793457
-0.0973511	-0.0778198
0.0494385	-0.0775146
0.159912	-0.0778198
0.202332	-0.0772095
0.180359	-0.0753784
0.093689	-0.0717163
-0.00946045	-0.0662231
-0.0878906	-0.0628662
-0.106506	-0.0622559
-0.0973511	-0.0622559
-0.062561	-0.0619507
0	-0.0616455
0.0613403	-0.0619507
0.0891113	-0.0622559
0.0701904	-0.0631714
0.0241089	-0.0656128
-0.0289917	-0.0686646
-0.0601196	-0.0708008
-0.0588989	-0.0708008
-0.0387573	-0.0683594
0.00427246	-0.0643921
0.0210571	-0.0592041
0.0256348	-0.0527954
0.0369263	-0.0479126
0.0189209	-0.0457764
0.00183105	-0.0454712
0.00762939	-0.0460815
0.0128174	-0.0473022
0.00701904	-0.050354
0.000305176	-0.0552368
-0.00610352	-0.06073
-0.0256348	-0.0662231
-0.0164795	-0.0704956
0.00976563	-0.0738525
0.010376	-0.0756836
-0.0238037	-0.0769043
-0.038147	-0.0762939
-0.0335693	-0.0738525
-0.0241089	-0.0692749
-0.00427246	-0.0640869
0.0177002	-0.06073
0.0408936	-0.0595093
0.0466919	-0.0595093
0.0384521	-0.0579834
0.0296021	-0.0561523
0.020752	-0.0549316
-0.0164795	-0.0534058
-0.0613403	-0.0531006
-0.062561	-0.0540161
-0.0527954	-0.0546265
-0.0308228	-0.0543213
0.00518799	-0.0524902
0.0314331	-0.0479126
0.0500488	-0.0402832
0.0375366	-0.0314331
0.00549316	-0.0228882
-0.0143433	-0.0137329
-0.0280762	-0.00488281
-0.00793457	0.00549316
0.012207	0.0189209
0.0469971	0.0332642
0.0238037	0.0445557
-0.00152588	0.0527954
-0.0201416	0.0616455
-0.0283813	0.0723267
-0.039978	0.0848389
-0.0567627	0.0976563
-0.0238037	0.109253
0.0198364	0.119629
0.0775146	0.129395
0.0723267	0.139465
0.0616455	0.147705
0.0140381	0.151978
-0.0482178	0.152588
-0.088501	0.149841
-0.0994873	0.144653
-0.072937	0.136414
-0.0460815	0.124817
0.0280762	0.111389
0.0891113	0.0964355
0.110779	0.0793457
0.0897217	0.0601196
0.0405884	0.0387573
0.0125122	0.0152588
-0.0314331	-0.00610352
-0.0366211	-0.0238037
-0.0344849	-0.0411987
-0.0344849	-0.0582886
-0.0527954	-0.0753784
-0.0579834	-0.090332
-0.0320435	-0.101013
-0.0213623	-0.107117
0.0521851	-0.108643
0.0762939	-0.109863
0.0778198	-0.111084
0.0445557	-0.110474
-0.0088501	-0.108337
-0.0357056	-0.106201
-0.0375366	-0.106201
-0.00305176	-0.108643
-0.00701904	-0.114136
0	-0.12207
-0.0088501	-0.131836
-0.0247192	-0.143738
-0.00854492	-0.156555
0.00701904	-0.169067
0.0219727	-0.177917
-0.00518799	-0.181274
-0.00427246	-0.174561
-0.015564	-0.153809
-0.00610352	-0.117798
0.00946045	-0.0680542
-0.00854492	-0.00274658
0.00793457	0.0787354
0.0253296	0.179138
0.0473022	0.297546
0.0183105	0.427246
0.00427246	0.558167
-0.00488281	0.683594
-0.0149536	0.798645
-0.00396729	0.896912
-0.020752	0.969849
-0.0119019	1.00922
-0.0289917	1.00861
-0.0473022	0.965881
-0.0930786	0.883484
-0.134583	0.766602
-0.140991	0.62561
-0.129395	0.471191
-0.0341797	0.31311
