L I	L III	L II(Calc.)
-0.00366211	0.0585938	0.0549316
-0.00488281	0.0747681	0.0698853
-0.00732422	0.0918579	0.0845337
-0.0100708	0.108032	0.0979614
-0.0106812	0.12146	0.110779
-0.0112915	0.131226	0.119934
-0.0131226	0.137329	0.124207
-0.0143433	0.137939	0.123596
-0.0140381	0.133362	0.119324
-0.0125122	0.124817	0.112305
-0.0109863	0.113525	0.102539
-0.0106812	0.100403	0.0897217
-0.0106812	0.0863647	0.0756836
-0.0106812	0.0720215	0.0613403
-0.0106812	0.0576782	0.0469971
-0.0115967	0.0436401	0.0320435
-0.0134277	0.0302124	0.0167847
-0.017395	0.0183105	0.000915527
-0.0222778	0.00732422	-0.0149536
-0.0262451	-0.00396729	-0.0302124
-0.0286865	-0.0161743	-0.0448608
-0.0286865	-0.0308228	-0.0595093
-0.0268555	-0.0469971	-0.0738525
-0.0244141	-0.0628662	-0.0872803
-0.0219727	-0.0778198	-0.0997925
-0.0183105	-0.0909424	-0.109253
-0.0137329	-0.102234	-0.115967
-0.0100708	-0.109863	-0.119934
-0.00823975	-0.114441	-0.122681
-0.00823975	-0.116272	-0.124512
-0.00915527	-0.116577	-0.125732
-0.010376	-0.115967	-0.126343
-0.012207	-0.115051	-0.127258
-0.0149536	-0.113831	-0.128784
-0.0177002	-0.114746	-0.132446
-0.0183105	-0.119324	-0.137634
-0.0161743	-0.129089	-0.145264
-0.0115967	-0.142822	-0.154419
-0.00518799	-0.159607	-0.164795
0.00244141	-0.176697	-0.174255
0.0100708	-0.19043	-0.180359
0.017395	-0.198364	-0.180969
0.0244141	-0.198059	-0.173645
0.0326538	-0.187683	-0.155029
0.0424194	-0.16571	-0.123291
0.0531006	-0.13031	-0.0772095
0.0634766	-0.0802612	-0.0167847
0.072937	-0.0137329	0.0592041
0.0802612	0.0695801	0.149841
0.0866699	0.168152	0.254822
0.0942993	0.27771	0.372009
0.10437	0.389099	0.493469
0.116577	0.4953	0.611877
0.1297	0.591431	0.72113
0.142517	0.672302	0.814819
0.154724	0.72998	0.884705
0.165405	0.757751	0.923157
0.170898	0.752869	0.923767
0.168762	0.715942	0.884705
0.158081	0.648499	0.80658
0.140076	0.554199	0.694275
0.116272	0.440369	0.556641
0.0888062	0.317688	0.406494
0.0579834	0.195923	0.253906
0.0244141	0.0842285	0.108643
-0.00793457	-0.0109863	-0.0189209
-0.03479	-0.0866699	-0.12146
-0.0527954	-0.141907	-0.194702
-0.0601196	-0.176697	-0.236816
-0.0576782	-0.192871	-0.250549
-0.0488281	-0.194092	-0.24292
-0.0360107	-0.186157	-0.222168
-0.0213623	-0.173645	-0.195007
-0.00701904	-0.160522	-0.167542
0.00427246	-0.149536	-0.145264
0.0112915	-0.140991	-0.1297
0.0143433	-0.136108	-0.121765
0.0143433	-0.135193	-0.12085
0.0119019	-0.137024	-0.125122
0.00732422	-0.140076	-0.132751
0.0012207	-0.143127	-0.141907
-0.00579834	-0.145264	-0.151062
-0.0115967	-0.145569	-0.157166
-0.0164795	-0.144958	-0.161438
-0.0198364	-0.144043	-0.163879
-0.0216675	-0.143127	-0.164795
-0.0219727	-0.142517	-0.16449
-0.0216675	-0.141602	-0.163269
-0.0204468	-0.140686	-0.161133
-0.0183105	-0.140076	-0.158386
-0.0152588	-0.140381	-0.15564
-0.0112915	-0.142517	-0.153809
-0.00671387	-0.145874	-0.152588
-0.00274658	-0.148621	-0.151367
0.000305176	-0.150146	-0.149841
0.00213623	-0.150452	-0.148315
0.00274658	-0.150146	-0.1474
0.00244141	-0.149231	-0.14679
0.00183105	-0.147705	-0.145874
0.000915527	-0.144958	-0.144043
-0.000305176	-0.141907	-0.142212
-0.00152588	-0.139465	-0.140991
-0.00274658	-0.137939	-0.140686
-0.00305176	-0.137329	-0.140381
-0.00274658	-0.136719	-0.139465
-0.0012207	-0.136719	-0.137939
0.0012207	-0.137329	-0.136108
0.00427246	-0.138245	-0.133972
0.00701904	-0.13916	-0.132141
0.00793457	-0.13916	-0.131226
0.00762939	-0.13855	-0.13092
0.00793457	-0.138245	-0.13031
0.00823975	-0.137634	-0.129395
0.00854492	-0.136108	-0.127563
0.00732422	-0.133057	-0.125732
0.00518799	-0.129089	-0.123901
0.00335693	-0.126343	-0.122986
0.00305176	-0.125427	-0.122375
0.00335693	-0.125427	-0.12207
0.00427246	-0.126038	-0.121765
0.00579834	-0.126343	-0.120544
0.00762939	-0.126038	-0.118408
0.00976563	-0.125427	-0.115662
0.0115967	-0.125122	-0.113525
0.0134277	-0.124817	-0.111389
0.0149536	-0.124207	-0.109253
0.0164795	-0.123291	-0.106812
0.0177002	-0.121765	-0.104065
0.0183105	-0.120239	-0.101929
0.0186157	-0.119324	-0.100708
0.0186157	-0.119019	-0.100403
0.0192261	-0.119019	-0.0997925
0.020752	-0.119934	-0.0991821
0.0231934	-0.121155	-0.0979614
0.0262451	-0.122986	-0.0967407
0.0292969	-0.124512	-0.0952148
0.0323486	-0.125122	-0.0927734
0.0354004	-0.125122	-0.0897217
0.0384521	-0.124207	-0.0857544
0.0411987	-0.123596	-0.0823975
0.0427246	-0.12207	-0.0793457
0.043335	-0.119934	-0.0765991
0.043335	-0.117798	-0.0744629
0.0427246	-0.116272	-0.0735474
0.0415039	-0.114441	-0.072937
0.0405884	-0.11322	-0.0726318
0.0405884	-0.112915	-0.0723267
0.0418091	-0.113525	-0.0717163
0.0427246	-0.114746	-0.0720215
0.045166	-0.115967	-0.0708008
0.0485229	-0.117798	-0.0692749
0.0512695	-0.118713	-0.0674438
0.0537109	-0.118713	-0.0650024
0.0561523	-0.118713	-0.062561
0.0592041	-0.119324	-0.0601196
0.0628662	-0.120239	-0.057373
0.0650024	-0.12085	-0.0558472
0.0668335	-0.121155	-0.0543213
0.0683594	-0.12207	-0.0537109
0.0698853	-0.123291	-0.0534058
0.071106	-0.124817	-0.0537109
0.0732422	-0.126343	-0.0531006
0.0759888	-0.127258	-0.0512695
0.0796509	-0.128174	-0.0485229
0.0830078	-0.128784	-0.0457764
0.0860596	-0.129395	-0.043335
0.088501	-0.129395	-0.0408936
0.0900269	-0.128174	-0.038147
0.0906372	-0.125427	-0.03479
0.0897217	-0.12146	-0.0317383
0.0872803	-0.116882	-0.0296021
0.0842285	-0.112305	-0.0280762
0.0814819	-0.108643	-0.0271606
0.0784302	-0.105286	-0.0268555
0.0750732	-0.102539	-0.0274658
0.071106	-0.0994873	-0.0283813
0.0680542	-0.0964355	-0.0283813
0.0668335	-0.093689	-0.0268555
0.0662231	-0.0909424	-0.0247192
0.0646973	-0.0881958	-0.0234985
0.0631714	-0.0857544	-0.022583
0.0622559	-0.0842285	-0.0219727
0.0613403	-0.0830078	-0.0216675
0.0588989	-0.0805664	-0.0216675
0.0549316	-0.0775146	-0.022583
0.0497437	-0.0750732	-0.0253296
0.0436401	-0.0723267	-0.0286865
0.0366211	-0.0698853	-0.0332642
0.0286865	-0.0671387	-0.0384521
0.020752	-0.0643921	-0.0436401
0.0125122	-0.0610352	-0.0485229
0.00427246	-0.0570679	-0.0527954
-0.00305176	-0.0534058	-0.0564575
-0.00976563	-0.050354	-0.0601196
-0.0149536	-0.0491333	-0.0640869
-0.0183105	-0.0497437	-0.0680542
-0.0204468	-0.0506592	-0.071106
-0.0219727	-0.0509644	-0.072937
-0.0222778	-0.0521851	-0.0744629
-0.0210571	-0.0546265	-0.0756836
-0.0195313	-0.0570679	-0.0765991
-0.0195313	-0.0592041	-0.0787354
-0.0204468	-0.0598145	-0.0802612
-0.0213623	-0.0592041	-0.0805664
-0.0222778	-0.0582886	-0.0805664
-0.0241089	-0.0564575	-0.0805664
-0.0268555	-0.0543213	-0.0811768
-0.0283813	-0.0524902	-0.0808716
-0.0296021	-0.0515747	-0.0811768
-0.0302124	-0.0509644	-0.0811768
-0.0296021	-0.0518799	-0.0814819
-0.0283813	-0.0534058	-0.0817871
-0.0274658	-0.0561523	-0.0836182
-0.0265503	-0.0592041	-0.0857544
-0.0265503	-0.0619507	-0.088501
-0.0268555	-0.0637817	-0.0906372
-0.0268555	-0.0646973	-0.0915527
-0.0274658	-0.0653076	-0.0927734
-0.0292969	-0.0653076	-0.0946045
-0.0314331	-0.0646973	-0.0961304
-0.0338745	-0.0631714	-0.0970459
-0.0366211	-0.0610352	-0.0976563
-0.0393677	-0.0585938	-0.0979614
-0.0405884	-0.0567627	-0.0973511
-0.0393677	-0.0564575	-0.0958252
-0.0369263	-0.057373	-0.0942993
-0.0344849	-0.0592041	-0.093689
-0.032959	-0.0613403	-0.0942993
-0.0311279	-0.0640869	-0.0952148
-0.0280762	-0.0671387	-0.0952148
-0.0244141	-0.0695801	-0.0939941
-0.0210571	-0.071106	-0.0921631
-0.0183105	-0.0720215	-0.090332
-0.0167847	-0.0723267	-0.0891113
-0.0164795	-0.0717163	-0.0881958
-0.0167847	-0.0698853	-0.0866699
-0.0183105	-0.067749	-0.0860596
-0.0210571	-0.0653076	-0.0863647
-0.0244141	-0.062561	-0.0869751
-0.0286865	-0.0592041	-0.0878906
-0.0317383	-0.0558472	-0.0875854
-0.0323486	-0.0531006	-0.0854492
-0.0326538	-0.0512695	-0.0839233
-0.0320435	-0.050354	-0.0823975
-0.0308228	-0.0500488	-0.0808716
-0.0296021	-0.0488281	-0.0784302
-0.0280762	-0.0469971	-0.0750732
-0.0262451	-0.0454712	-0.0717163
-0.0247192	-0.0439453	-0.0686646
-0.022583	-0.0430298	-0.0656128
-0.0201416	-0.0430298	-0.0631714
-0.0186157	-0.0439453	-0.062561
-0.0183105	-0.0448608	-0.0631714
-0.0201416	-0.045166	-0.0653076
-0.0213623	-0.045166	-0.0665283
-0.0216675	-0.0448608	-0.0665283
-0.0216675	-0.0436401	-0.0653076
-0.0213623	-0.043335	-0.0646973
-0.0204468	-0.0442505	-0.0646973
-0.0192261	-0.045166	-0.0643921
-0.0189209	-0.0454712	-0.0643921
-0.0198364	-0.0445557	-0.0643921
-0.020752	-0.043335	-0.0640869
-0.0213623	-0.0424194	-0.0637817
-0.0219727	-0.0415039	-0.0634766
-0.0231934	-0.0402832	-0.0634766
-0.0238037	-0.0396729	-0.0634766
-0.0238037	-0.0390625	-0.0628662
-0.0228882	-0.0390625	-0.0619507
-0.0222778	-0.0384521	-0.06073
-0.0219727	-0.0375366	-0.0595093
-0.0219727	-0.0360107	-0.0579834
-0.0216675	-0.03479	-0.0564575
-0.0213623	-0.0344849	-0.0558472
-0.0216675	-0.0344849	-0.0561523
-0.0222778	-0.03479	-0.0570679
-0.022583	-0.03479	-0.057373
-0.0228882	-0.0357056	-0.0585938
-0.0231934	-0.0363159	-0.0595093
-0.0238037	-0.0366211	-0.0604248
-0.0250244	-0.0357056	-0.06073
-0.0256348	-0.0344849	-0.0601196
-0.0244141	-0.0341797	-0.0585938
-0.0238037	-0.0338745	-0.0576782
-0.0244141	-0.032959	-0.057373
-0.0262451	-0.0317383	-0.0579834
-0.0283813	-0.0308228	-0.0592041
-0.0308228	-0.0296021	-0.0604248
-0.0323486	-0.0289917	-0.0613403
-0.032959	-0.0289917	-0.0619507
-0.0326538	-0.0292969	-0.0619507
-0.0320435	-0.0299072	-0.0619507
-0.0308228	-0.0311279	-0.0619507
-0.0283813	-0.0323486	-0.06073
-0.0259399	-0.0326538	-0.0585938
-0.0241089	-0.032959	-0.0570679
-0.022583	-0.0332642	-0.0558472
-0.0210571	-0.0335693	-0.0546265
-0.0204468	-0.0338745	-0.0543213
-0.0201416	-0.0338745	-0.0540161
-0.0201416	-0.0344849	-0.0546265
-0.0198364	-0.0350952	-0.0549316
-0.0198364	-0.0357056	-0.055542
-0.0201416	-0.0357056	-0.0558472
-0.020752	-0.03479	-0.055542
-0.0213623	-0.032959	-0.0543213
-0.0213623	-0.0292969	-0.0506592
-0.0210571	-0.0234985	-0.0445557
-0.0213623	-0.015564	-0.0369263
-0.0219727	-0.00610352	-0.0280762
-0.0228882	0.00427246	-0.0186157
-0.0234985	0.0143433	-0.00915527
-0.0231934	0.0238037	0.000610352
-0.022583	0.032959	0.010376
-0.0216675	0.0408936	0.0192261
-0.020752	0.0476074	0.0268555
-0.0195313	0.0531006	0.0335693
-0.0177002	0.0570679	0.0393677
-0.0158691	0.0604248	0.0445557
-0.0152588	0.0653076	0.0500488
-0.0167847	0.0726318	0.0558472
-0.0195313	0.0820923	0.062561
-0.0219727	0.0939941	0.0720215
-0.0238037	0.106812	0.0830078
-0.0259399	0.119934	0.0939941
-0.0280762	0.132751	0.104675
-0.0296021	0.144958	0.115356
-0.0308228	0.15564	0.124817
-0.0323486	0.162964	0.130615
-0.0326538	0.165405	0.132751
-0.0311279	0.163574	0.132446
-0.0289917	0.158691	0.1297
-0.0268555	0.151062	0.124207
-0.0259399	0.140686	0.114746
-0.0259399	0.128784	0.102844
-0.0271606	0.117188	0.0900269
-0.0283813	0.10498	0.0765991
-0.0286865	0.0915527	0.0628662
-0.0289917	0.0765991	0.0476074
-0.0299072	0.0613403	0.0314331
-0.0314331	0.0457764	0.0143433
-0.0326538	0.0302124	-0.00244141
-0.0332642	0.0149536	-0.0183105
-0.0332642	-0.000610352	-0.0338745
-0.0326538	-0.0161743	-0.0488281
-0.0308228	-0.0308228	-0.0616455
-0.0286865	-0.0436401	-0.0723267
-0.0265503	-0.0537109	-0.0802612
-0.0250244	-0.06073	-0.0857544
-0.0244141	-0.0646973	-0.0891113
-0.0247192	-0.0656128	-0.090332
-0.0253296	-0.0650024	-0.090332
-0.0259399	-0.0640869	-0.0900269
-0.0265503	-0.0631714	-0.0897217
-0.0265503	-0.0628662	-0.0894165
-0.0262451	-0.0637817	-0.0900269
-0.0253296	-0.0668335	-0.0921631
-0.0238037	-0.072937	-0.0967407
-0.020752	-0.0836182	-0.10437
-0.017395	-0.0985718	-0.115967
-0.0128174	-0.115967	-0.128784
-0.0088501	-0.133057	-0.141907
-0.00518799	-0.14679	-0.151978
-0.00183105	-0.154724	-0.156555
0.00244141	-0.155334	-0.152893
0.0088501	-0.14679	-0.137939
0.0167847	-0.127869	-0.111084
0.0256348	-0.0958252	-0.0701904
0.0360107	-0.0497437	-0.0137329
0.0482178	0.0125122	0.06073
0.06073	0.0912476	0.151978
0.0726318	0.184937	0.257568
0.0830078	0.290833	0.37384
0.0933838	0.400696	0.49408
0.107117	0.505676	0.612793
0.122986	0.600586	0.723572
0.13855	0.681458	0.820007
0.151367	0.741882	0.89325
0.161438	0.774841	0.936279
0.169067	0.774841	0.943909
0.171509	0.742493	0.914001
0.163879	0.680237	0.844116
0.145569	0.592651	0.73822
0.119324	0.48584	0.605164
0.0881958	0.368652	0.456848
0.055542	0.249634	0.305176
0.0222778	0.136719	0.158997
-0.0106812	0.0375366	0.0268555
-0.0405884	-0.0421143	-0.0827026
-0.0640869	-0.100708	-0.164795
-0.0787354	-0.13855	-0.217285
-0.0839233	-0.157776	-0.241699
-0.0802612	-0.161743	-0.242004
-0.0692749	-0.15564	-0.224915
-0.0543213	-0.144653	-0.198975
-0.0390625	-0.131531	-0.170593
-0.0262451	-0.118408	-0.144653
-0.0183105	-0.106812	-0.125122
-0.0146484	-0.0982666	-0.112915
-0.0128174	-0.0942993	-0.107117
-0.012207	-0.0939941	-0.106201
-0.0128174	-0.0952148	-0.108032
-0.0137329	-0.0967407	-0.110474
-0.0140381	-0.0994873	-0.113525
-0.0140381	-0.102844	-0.116882
-0.0140381	-0.105896	-0.119934
-0.0143433	-0.107422	-0.121765
-0.015564	-0.107422	-0.122986
-0.0170898	-0.106506	-0.123596
-0.0180054	-0.106506	-0.124512
-0.0180054	-0.107422	-0.125427
-0.0189209	-0.107727	-0.126648
-0.020752	-0.107117	-0.127869
-0.0234985	-0.10437	-0.127869
-0.0262451	-0.100708	-0.126953
-0.0283813	-0.0964355	-0.124817
-0.0296021	-0.0924683	-0.12207
-0.0302124	-0.0894165	-0.119629
-0.0296021	-0.0875854	-0.117188
-0.0271606	-0.0863647	-0.113525
-0.0238037	-0.0848389	-0.108643
-0.020752	-0.0836182	-0.10437
-0.0183105	-0.0839233	-0.102234
-0.0146484	-0.0863647	-0.101013
-0.00946045	-0.090332	-0.0997925
-0.00396729	-0.0946045	-0.0985718
0.000915527	-0.0982666	-0.0973511
0.00427246	-0.100403	-0.0961304
0.00701904	-0.101624	-0.0946045
0.0088501	-0.102234	-0.0933838
0.0100708	-0.102539	-0.0924683
0.0112915	-0.102844	-0.0915527
0.0119019	-0.102234	-0.090332
0.0106812	-0.100403	-0.0897217
0.0088501	-0.0973511	-0.088501
0.00640869	-0.093689	-0.0872803
0.00427246	-0.0894165	-0.085144
0.00213623	-0.085144	-0.0830078
0.000610352	-0.0808716	-0.0802612
-0.000305176	-0.0765991	-0.0769043
-0.000305176	-0.0723267	-0.0726318
-0.000305176	-0.0686646	-0.0689697
-0.000305176	-0.065918	-0.0662231
0.000305176	-0.0640869	-0.0637817
0.00183105	-0.0631714	-0.0613403
0.00457764	-0.0628662	-0.0582886
0.00762939	-0.0622559	-0.0546265
0.0106812	-0.0616455	-0.0509644
0.0131226	-0.0610352	-0.0479126
0.0146484	-0.06073	-0.0460815
0.0152588	-0.0595093	-0.0442505
0.0158691	-0.0582886	-0.0424194
0.015564	-0.0570679	-0.0415039
0.0152588	-0.0558472	-0.0405884
0.0152588	-0.0546265	-0.0393677
0.0158691	-0.0537109	-0.0378418
0.0161743	-0.0527954	-0.0366211
0.0149536	-0.0512695	-0.0363159
0.0146484	-0.050354	-0.0357056
0.0152588	-0.050354	-0.0350952
0.0161743	-0.050354	-0.0341797
0.017395	-0.0500488	-0.0326538
0.0195313	-0.0500488	-0.0305176
0.0228882	-0.0509644	-0.0280762
0.0271606	-0.0531006	-0.0259399
0.0317383	-0.0564575	-0.0247192
0.0366211	-0.0598145	-0.0231934
0.0415039	-0.062561	-0.0210571
0.0457764	-0.0653076	-0.0195313
0.0491333	-0.0668335	-0.0177002
0.0527954	-0.0674438	-0.0146484
0.0567627	-0.0674438	-0.0106812
0.0604248	-0.0665283	-0.00610352
0.0634766	-0.0646973	-0.0012207
0.0646973	-0.0622559	0.00244141
0.0643921	-0.0601196	0.00427246
0.0628662	-0.0582886	0.00457764
0.0613403	-0.0576782	0.00366211
0.0613403	-0.0592041	0.00213623
0.062561	-0.062561	0
0.0637817	-0.0668335	-0.00305176
0.0656128	-0.0714111	-0.00579834
0.0674438	-0.0756836	-0.00823975
0.0692749	-0.0799561	-0.0106812
0.0717163	-0.0830078	-0.0112915
0.0747681	-0.0845337	-0.00976563
0.0775146	-0.0848389	-0.00732422
0.0799561	-0.0842285	-0.00427246
0.0817871	-0.0830078	-0.0012207
0.0830078	-0.0820923	0.000915527
0.0830078	-0.0811768	0.00183105
0.083313	-0.0808716	0.00244141
0.0836182	-0.0808716	0.00274658
0.0839233	-0.0805664	0.00335693
0.0842285	-0.0796509	0.00457764
0.0848389	-0.078125	0.00671387
0.0857544	-0.0759888	0.00976563
0.0863647	-0.072937	0.0134277
0.0860596	-0.0695801	0.0164795
0.0845337	-0.0653076	0.0192261
0.0820923	-0.0598145	0.0222778
0.078125	-0.0534058	0.0247192
0.0723267	-0.0469971	0.0253296
0.0656128	-0.0408936	0.0247192
0.0588989	-0.0357056	0.0231934
0.0521851	-0.0317383	0.0204468
0.045166	-0.0274658	0.0177002
0.038147	-0.0234985	0.0146484
0.0323486	-0.0201416	0.012207
0.027771	-0.017395	0.010376
0.0244141	-0.0149536	0.00946045
0.0222778	-0.0125122	0.00976563
0.0195313	-0.0088501	0.0106812
0.0161743	-0.00549316	0.0106812
0.0128174	-0.00274658	0.0100708
0.00915527	0.000305176	0.00946045
0.00457764	0.00366211	0.00823975
-0.000915527	0.00610352	0.00518799
-0.00701904	0.00732422	0.000305176
-0.0125122	0.00823975	-0.00427246
-0.0177002	0.00946045	-0.00823975
-0.0219727	0.0109863	-0.0109863
-0.0262451	0.012207	-0.0140381
-0.0305176	0.0128174	-0.0177002
-0.0335693	0.0119019	-0.0216675
-0.0357056	0.010376	-0.0253296
-0.0375366	0.00854492	-0.0289917
-0.0387573	0.00732422	-0.0314331
-0.0387573	0.00640869	-0.0323486
-0.038147	0.00549316	-0.0326538
-0.0372314	0.00457764	-0.0326538
-0.0366211	0.00335693	-0.0332642
-0.0366211	0.00274658	-0.0338745
-0.0360107	0.00244141	-0.0335693
-0.0350952	0.00305176	-0.0320435
-0.0335693	0.00457764	-0.0289917
-0.0317383	0.00610352	-0.0256348
-0.0311279	0.00732422	-0.0238037
-0.0317383	0.00823975	-0.0234985
-0.0326538	0.00854492	-0.0241089
-0.0326538	0.00762939	-0.0250244
-0.0323486	0.00579834	-0.0265503
-0.0320435	0.00366211	-0.0283813
-0.0311279	0.00152588	-0.0296021
-0.0299072	-0.00152588	-0.0314331
-0.0283813	-0.00396729	-0.0323486
-0.0268555	-0.00579834	-0.0326538
-0.0244141	-0.00732422	-0.0317383
-0.0222778	-0.00823975	-0.0305176
-0.020752	-0.00823975	-0.0289917
-0.0201416	-0.00640869	-0.0265503
-0.0216675	-0.00366211	-0.0253296
-0.0238037	-0.000915527	-0.0247192
-0.0256348	0.00213623	-0.0234985
-0.0271606	0.00549316	-0.0216675
-0.0296021	0.00946045	-0.0201416
-0.0323486	0.0137329	-0.0186157
-0.0338745	0.0167847	-0.0170898
-0.0326538	0.0177002	-0.0149536
-0.0299072	0.0180054	-0.0119019
-0.0274658	0.0180054	-0.00946045
-0.0256348	0.0186157	-0.00701904
-0.0228882	0.0189209	-0.00396729
-0.0192261	0.0189209	-0.000305176
-0.0152588	0.0177002	0.00244141
-0.0112915	0.015564	0.00427246
-0.00915527	0.0140381	0.00488281
-0.00915527	0.0140381	0.00488281
-0.010376	0.0149536	0.00457764
-0.0115967	0.0158691	0.00427246
-0.0119019	0.0167847	0.00488281
-0.0115967	0.0180054	0.00640869
-0.0115967	0.0198364	0.00823975
-0.0125122	0.022583	0.0100708
-0.0143433	0.0253296	0.0109863
-0.0164795	0.027771	0.0112915
-0.0180054	0.0299072	0.0119019
-0.0186157	0.0314331	0.0128174
-0.0189209	0.032959	0.0140381
-0.0195313	0.0338745	0.0143433
-0.0198364	0.03479	0.0149536
-0.0204468	0.0357056	0.0152588
-0.020752	0.0366211	0.0158691
-0.0213623	0.0366211	0.0152588
-0.022583	0.0363159	0.0137329
-0.0238037	0.0366211	0.0128174
-0.0238037	0.0363159	0.0125122
-0.022583	0.0350952	0.0125122
-0.0204468	0.0332642	0.0128174
-0.0186157	0.0317383	0.0131226
-0.0164795	0.0299072	0.0134277
-0.0143433	0.0274658	0.0131226
-0.0125122	0.0250244	0.0125122
-0.0106812	0.0219727	0.0112915
-0.0088501	0.0189209	0.0100708
-0.00732422	0.017395	0.0100708
-0.00640869	0.017395	0.0109863
-0.00549316	0.0180054	0.0125122
-0.00518799	0.0189209	0.0137329
-0.00518799	0.0195313	0.0143433
-0.00579834	0.0198364	0.0140381
-0.00671387	0.0204468	0.0137329
-0.00823975	0.0213623	0.0131226
-0.00946045	0.022583	0.0131226
-0.0109863	0.0234985	0.0125122
-0.0134277	0.0244141	0.0109863
-0.0152588	0.0244141	0.00915527
-0.0167847	0.0244141	0.00762939
-0.0189209	0.0250244	0.00610352
-0.020752	0.0262451	0.00549316
-0.0219727	0.027771	0.00579834
-0.0216675	0.0286865	0.00701904
-0.0201416	0.0296021	0.00946045
-0.0180054	0.0302124	0.012207
-0.0158691	0.0299072	0.0140381
-0.0137329	0.0283813	0.0146484
-0.0115967	0.0265503	0.0149536
-0.00976563	0.0244141	0.0146484
-0.0088501	0.0216675	0.0128174
-0.00976563	0.0189209	0.00915527
-0.0115967	0.0167847	0.00518799
-0.0137329	0.0146484	0.000915527
-0.015564	0.0134277	-0.00213623
-0.0170898	0.0125122	-0.00457764
-0.0189209	0.0128174	-0.00610352
-0.0204468	0.0149536	-0.00549316
-0.0210571	0.0180054	-0.00305176
-0.0204468	0.0210571	0.000610352
-0.0192261	0.0247192	0.00549316
-0.0189209	0.0299072	0.0109863
-0.0183105	0.0369263	0.0186157
-0.0164795	0.0439453	0.0274658
-0.0140381	0.0509644	0.0369263
-0.0119019	0.0582886	0.0463867
-0.0109863	0.0650024	0.0540161
-0.010376	0.0698853	0.0595093
-0.010376	0.0732422	0.0628662
-0.0106812	0.0759888	0.0653076
-0.010376	0.0784302	0.0680542
-0.0088501	0.0802612	0.0714111
-0.00671387	0.0827026	0.0759888
-0.00457764	0.0869751	0.0823975
-0.00274658	0.093689	0.0909424
-0.0012207	0.102539	0.101318
-0.000610352	0.11322	0.11261
-0.000610352	0.126038	0.125427
-0.000915527	0.140076	0.13916
-0.00183105	0.155029	0.153198
-0.00366211	0.169373	0.16571
-0.00640869	0.181274	0.174866
-0.00976563	0.190125	0.180359
-0.0125122	0.195007	0.182495
-0.0134277	0.195618	0.18219
-0.0128174	0.191956	0.179138
-0.0115967	0.185547	0.17395
-0.0112915	0.177307	0.166016
-0.0106812	0.167236	0.156555
