L I	L III	L II(Calc.)
0.0259399	-0.134277	-0.108337
0.0292969	-0.141296	-0.112
0.0308228	-0.144958	-0.114136
0.0296021	-0.145264	-0.115662
0.0247192	-0.141602	-0.116882
0.0189209	-0.136719	-0.117798
0.0140381	-0.132446	-0.118408
0.0109863	-0.13031	-0.119324
0.0115967	-0.132751	-0.121155
0.0146484	-0.139465	-0.124817
0.0177002	-0.149536	-0.131836
0.0204468	-0.161743	-0.141296
0.0231934	-0.174561	-0.151367
0.0280762	-0.185547	-0.157471
0.0341797	-0.191956	-0.157776
0.0402832	-0.19043	-0.150146
0.0457764	-0.179138	-0.133362
0.0512695	-0.155945	-0.104675
0.055542	-0.119629	-0.0640869
0.0601196	-0.0708008	-0.0106812
0.0665283	-0.00976563	0.0567627
0.0732422	0.0637817	0.137024
0.0799561	0.148621	0.228577
0.0860596	0.24231	0.328369
0.0930786	0.338135	0.431213
0.102539	0.428772	0.531311
0.114441	0.507813	0.622253
0.128479	0.572815	0.701294
0.142822	0.621338	0.76416
0.155334	0.65094	0.806274
0.164185	0.656738	0.820923
0.167236	0.635681	0.802917
0.162354	0.5896	0.751953
0.148926	0.523071	0.671997
0.127869	0.440063	0.567932
0.101318	0.345764	0.447083
0.071106	0.246582	0.317688
0.0393677	0.149536	0.188904
0.00915527	0.0582886	0.0674438
-0.0158691	-0.0222778	-0.038147
-0.032959	-0.0894165	-0.122375
-0.0405884	-0.141602	-0.18219
-0.039978	-0.177612	-0.21759
-0.0332642	-0.199585	-0.232849
-0.0216675	-0.209045	-0.230713
-0.00762939	-0.210266	-0.217896
0.00518799	-0.204468	-0.19928
0.0140381	-0.194397	-0.180359
0.0192261	-0.183716	-0.16449
0.0204468	-0.174561	-0.154114
0.0189209	-0.167542	-0.148621
0.0149536	-0.161743	-0.14679
0.00915527	-0.157776	-0.148621
0.00366211	-0.156555	-0.152893
0.000915527	-0.159302	-0.158386
0.00274658	-0.1651	-0.162354
0.00732422	-0.171814	-0.16449
0.0125122	-0.177307	-0.164795
0.0170898	-0.180359	-0.163269
0.0195313	-0.18158	-0.162048
0.0198364	-0.180969	-0.161133
0.0195313	-0.179749	-0.160217
0.0201416	-0.177612	-0.157471
0.0204468	-0.174255	-0.153809
0.020752	-0.170288	-0.149536
0.0204468	-0.166931	-0.146484
0.0192261	-0.164795	-0.145569
0.0195313	-0.163879	-0.144348
0.0213623	-0.163574	-0.142212
0.022583	-0.163269	-0.140686
0.0241089	-0.163574	-0.139465
0.0265503	-0.164795	-0.138245
0.0299072	-0.166321	-0.136414
0.0332642	-0.167542	-0.134277
0.0357056	-0.168762	-0.133057
0.0360107	-0.168762	-0.132751
0.0350952	-0.167542	-0.132446
0.0332642	-0.16571	-0.132446
0.0314331	-0.163879	-0.132446
0.0289917	-0.161438	-0.132446
0.0256348	-0.159302	-0.133667
0.0222778	-0.157776	-0.135498
0.0195313	-0.156555	-0.137024
0.0170898	-0.155334	-0.138245
0.0149536	-0.153503	-0.13855
0.0158691	-0.152893	-0.137024
0.020752	-0.154419	-0.133667
0.0271606	-0.15686	-0.1297
0.0335693	-0.159607	-0.126038
0.0396729	-0.162354	-0.122681
0.0454712	-0.164795	-0.119324
0.0509644	-0.166626	-0.115662
0.0552368	-0.167542	-0.112305
0.0576782	-0.167236	-0.109558
0.0579834	-0.16571	-0.107727
0.0567627	-0.162964	-0.106201
0.0549316	-0.159302	-0.10437
0.0524902	-0.154724	-0.102234
0.0512695	-0.150757	-0.0994873
0.050354	-0.147095	-0.0967407
0.0497437	-0.143433	-0.093689
0.0497437	-0.139465	-0.0897217
0.050354	-0.136108	-0.0857544
0.0512695	-0.133972	-0.0827026
0.0518799	-0.132751	-0.0808716
0.0512695	-0.13092	-0.0796509
0.0491333	-0.128174	-0.0790405
0.0454712	-0.124512	-0.0790405
0.0424194	-0.121765	-0.0793457
0.039978	-0.120239	-0.0802612
0.0387573	-0.119324	-0.0805664
0.0387573	-0.119629	-0.0808716
0.0408936	-0.12207	-0.0811768
0.0448608	-0.126038	-0.0811768
0.0500488	-0.130615	-0.0805664
0.0558472	-0.135193	-0.0793457
0.0616455	-0.139771	-0.078125
0.0671387	-0.144043	-0.0769043
0.0726318	-0.14801	-0.0753784
0.078125	-0.151367	-0.0732422
0.0830078	-0.153503	-0.0704956
0.0863647	-0.154114	-0.067749
0.0878906	-0.153198	-0.0653076
0.088501	-0.151672	-0.0631714
0.088501	-0.150146	-0.0616455
0.088501	-0.148926	-0.0604248
0.0881958	-0.147705	-0.0595093
0.0875854	-0.146484	-0.0588989
0.0860596	-0.145264	-0.0592041
0.0836182	-0.144043	-0.0604248
0.0811768	-0.143127	-0.0619507
0.0796509	-0.143738	-0.0640869
0.0805664	-0.145569	-0.0650024
0.0823975	-0.148315	-0.065918
0.0860596	-0.151062	-0.0650024
0.0912476	-0.154114	-0.0628662
0.0964355	-0.15686	-0.0604248
0.101624	-0.159607	-0.0579834
0.107422	-0.162048	-0.0546265
0.113525	-0.164185	-0.0506592
0.120239	-0.166321	-0.0460815
0.125732	-0.167542	-0.0418091
0.127869	-0.167236	-0.0393677
0.126038	-0.164795	-0.0387573
0.122375	-0.161133	-0.0387573
0.119019	-0.157166	-0.038147
0.115967	-0.153503	-0.0375366
0.112305	-0.149536	-0.0372314
0.107727	-0.145264	-0.0375366
0.10376	-0.141602	-0.0378418
0.101929	-0.139465	-0.0375366
0.102844	-0.13916	-0.0363159
0.105896	-0.139771	-0.0338745
0.109558	-0.140686	-0.0311279
0.112915	-0.141296	-0.0283813
0.115356	-0.141296	-0.0259399
0.115967	-0.140076	-0.0241089
0.114746	-0.138245	-0.0234985
0.111084	-0.134583	-0.0234985
0.105591	-0.129089	-0.0234985
0.098877	-0.12207	-0.0231934
0.0900269	-0.114441	-0.0244141
0.0802612	-0.106506	-0.0262451
0.0704956	-0.0994873	-0.0289917
0.0616455	-0.0933838	-0.0317383
0.0534058	-0.0891113	-0.0357056
0.0463867	-0.0866699	-0.0402832
0.0408936	-0.0854492	-0.0445557
0.0354004	-0.0839233	-0.0485229
0.0302124	-0.0823975	-0.0521851
0.0244141	-0.0811768	-0.0567627
0.0180054	-0.0802612	-0.0622559
0.0115967	-0.0799561	-0.0683594
0.00518799	-0.0802612	-0.0750732
-0.00183105	-0.0796509	-0.0814819
-0.00823975	-0.0784302	-0.0866699
-0.0134277	-0.0778198	-0.0912476
-0.0167847	-0.0790405	-0.0958252
-0.0183105	-0.0817871	-0.100098
-0.020752	-0.0842285	-0.10498
-0.0234985	-0.0866699	-0.110168
-0.0259399	-0.0878906	-0.113831
-0.027771	-0.088501	-0.116272
-0.0283813	-0.088501	-0.116882
-0.0292969	-0.088501	-0.117798
-0.0302124	-0.0891113	-0.119324
-0.0308228	-0.0894165	-0.120239
-0.0311279	-0.0897217	-0.12085
-0.0314331	-0.0897217	-0.121155
-0.0311279	-0.090332	-0.12146
-0.0292969	-0.0912476	-0.120544
-0.0262451	-0.0930786	-0.119324
-0.0241089	-0.0942993	-0.118408
-0.0238037	-0.0946045	-0.118408
-0.0238037	-0.093689	-0.117493
-0.0244141	-0.0921631	-0.116577
-0.0253296	-0.0906372	-0.115967
-0.0265503	-0.0888062	-0.115356
-0.027771	-0.0872803	-0.115051
-0.0280762	-0.0863647	-0.114441
-0.0268555	-0.0857544	-0.11261
-0.0244141	-0.0857544	-0.110168
-0.0210571	-0.0863647	-0.107422
-0.0180054	-0.0872803	-0.105286
-0.0161743	-0.0878906	-0.104065
-0.0146484	-0.088501	-0.103149
-0.0131226	-0.0888062	-0.101929
-0.0125122	-0.0888062	-0.101318
-0.0134277	-0.0872803	-0.100708
-0.0152588	-0.0857544	-0.101013
-0.0177002	-0.0839233	-0.101624
-0.0201416	-0.0820923	-0.102234
-0.0213623	-0.0805664	-0.101929
-0.0228882	-0.0778198	-0.100708
-0.0256348	-0.0747681	-0.100403
-0.027771	-0.0726318	-0.100403
-0.0283813	-0.0714111	-0.0997925
-0.027771	-0.0714111	-0.0991821
-0.0265503	-0.0717163	-0.0982666
-0.0253296	-0.0720215	-0.0973511
-0.0238037	-0.0720215	-0.0958252
-0.0228882	-0.0720215	-0.0949097
-0.022583	-0.0714111	-0.0939941
-0.0222778	-0.071106	-0.0933838
-0.0201416	-0.0720215	-0.0921631
-0.0170898	-0.0735474	-0.0906372
-0.0146484	-0.0741577	-0.0888062
-0.0125122	-0.0735474	-0.0860596
-0.0112915	-0.0720215	-0.083313
-0.0106812	-0.0714111	-0.0820923
-0.00946045	-0.0717163	-0.0811768
-0.00854492	-0.0720215	-0.0805664
-0.00701904	-0.0717163	-0.0787354
-0.00518799	-0.0714111	-0.0765991
-0.00244141	-0.0714111	-0.0738525
0	-0.0723267	-0.0723267
0.00152588	-0.0738525	-0.0723267
0.00366211	-0.0753784	-0.0717163
0.00579834	-0.0775146	-0.0717163
0.00701904	-0.0793457	-0.0723267
0.00579834	-0.0799561	-0.0741577
0.00335693	-0.0790405	-0.0756836
0.000305176	-0.0778198	-0.0775146
-0.00244141	-0.0765991	-0.0790405
-0.00549316	-0.0753784	-0.0808716
-0.0088501	-0.072937	-0.0817871
-0.0131226	-0.0695801	-0.0827026
-0.0167847	-0.0646973	-0.0814819
-0.0186157	-0.06073	-0.0793457
-0.0189209	-0.0585938	-0.0775146
-0.0183105	-0.0588989	-0.0772095
-0.017395	-0.06073	-0.078125
-0.015564	-0.0637817	-0.0793457
-0.0140381	-0.0665283	-0.0805664
-0.012207	-0.0701904	-0.0823975
-0.0100708	-0.0747681	-0.0848389
-0.00823975	-0.0805664	-0.0888062
-0.00762939	-0.0854492	-0.0930786
-0.00823975	-0.0894165	-0.0976563
-0.0088501	-0.0921631	-0.101013
-0.00915527	-0.0939941	-0.103149
-0.0088501	-0.09552	-0.10437
-0.00762939	-0.0964355	-0.104065
-0.00610352	-0.0967407	-0.102844
-0.00366211	-0.0970459	-0.100708
-0.00183105	-0.0967407	-0.0985718
-0.00152588	-0.09552	-0.0970459
-0.00183105	-0.0939941	-0.0958252
-0.00244141	-0.0918579	-0.0942993
-0.00427246	-0.0897217	-0.0939941
-0.00701904	-0.0869751	-0.0939941
-0.0106812	-0.0842285	-0.0949097
-0.0143433	-0.0814819	-0.0958252
-0.0183105	-0.0787354	-0.0970459
-0.0219727	-0.0765991	-0.0985718
-0.0244141	-0.0750732	-0.0994873
-0.0247192	-0.0750732	-0.0997925
-0.0228882	-0.0759888	-0.098877
-0.0195313	-0.0778198	-0.0973511
-0.0146484	-0.0802612	-0.0949097
-0.0100708	-0.083313	-0.0933838
-0.00579834	-0.0857544	-0.0915527
-0.00213623	-0.0878906	-0.0900269
0.000305176	-0.0897217	-0.0894165
0.00213623	-0.0912476	-0.0891113
0.00396729	-0.0927734	-0.0888062
0.00488281	-0.093689	-0.0888062
0.00335693	-0.0930786	-0.0897217
0	-0.0918579	-0.0918579
-0.00396729	-0.0900269	-0.0939941
-0.00762939	-0.088501	-0.0961304
-0.00976563	-0.0875854	-0.0973511
-0.0109863	-0.0869751	-0.0979614
-0.0128174	-0.0857544	-0.0985718
-0.0149536	-0.0842285	-0.0991821
-0.0170898	-0.0823975	-0.0994873
-0.0189209	-0.0805664	-0.0994873
-0.0192261	-0.0799561	-0.0991821
-0.0192261	-0.0802612	-0.0994873
-0.0189209	-0.0808716	-0.0997925
-0.0183105	-0.0805664	-0.098877
-0.0180054	-0.0802612	-0.0982666
-0.017395	-0.0805664	-0.0979614
-0.0149536	-0.0814819	-0.0964355
-0.0119019	-0.0830078	-0.0949097
-0.00946045	-0.085144	-0.0946045
-0.00762939	-0.0866699	-0.0942993
-0.00610352	-0.088501	-0.0946045
-0.00488281	-0.090332	-0.0952148
-0.00396729	-0.0921631	-0.0961304
-0.00427246	-0.0927734	-0.0970459
-0.00579834	-0.0924683	-0.0982666
-0.00915527	-0.0924683	-0.101624
-0.0137329	-0.0924683	-0.106201
-0.0192261	-0.0906372	-0.109863
-0.0238037	-0.088501	-0.112305
-0.0256348	-0.0872803	-0.112915
-0.0262451	-0.0866699	-0.112915
-0.0256348	-0.085144	-0.110779
-0.0241089	-0.0823975	-0.106506
-0.0210571	-0.0784302	-0.0994873
-0.017395	-0.072937	-0.090332
-0.0134277	-0.0665283	-0.0799561
-0.00854492	-0.0598145	-0.0683594
-0.00335693	-0.0527954	-0.0561523
0.000305176	-0.045166	-0.0448608
0.00183105	-0.0372314	-0.0354004
0.00213623	-0.0289917	-0.0268555
0.00183105	-0.0213623	-0.0195313
0.00183105	-0.0143433	-0.0125122
0.00183105	-0.00793457	-0.00610352
0	-0.0012207	-0.0012207
-0.00396729	0.00762939	0.00366211
-0.00854492	0.0192261	0.0106812
-0.0119019	0.032959	0.0210571
-0.0137329	0.0479126	0.0341797
-0.0143433	0.0619507	0.0476074
-0.0146484	0.0756836	0.0610352
-0.0161743	0.0888062	0.0726318
-0.0180054	0.101624	0.0836182
-0.0186157	0.111694	0.0930786
-0.017395	0.117493	0.100098
-0.0146484	0.118408	0.10376
-0.0125122	0.114746	0.102234
-0.010376	0.107422	0.0970459
-0.00915527	0.0976563	0.088501
-0.00976563	0.0872803	0.0775146
-0.0109863	0.0756836	0.0646973
-0.0119019	0.0622559	0.050354
-0.0128174	0.0473022	0.0344849
-0.0140381	0.0314331	0.017395
-0.0149536	0.0140381	-0.000915527
-0.0158691	-0.00396729	-0.0198364
-0.0180054	-0.0216675	-0.0396729
-0.0201416	-0.0390625	-0.0592041
-0.0222778	-0.055542	-0.0778198
-0.0247192	-0.0708008	-0.09552
-0.0268555	-0.0848389	-0.111694
-0.0286865	-0.0964355	-0.125122
-0.0302124	-0.105591	-0.135803
-0.0299072	-0.112915	-0.142822
-0.0289917	-0.118408	-0.1474
-0.0274658	-0.121765	-0.149231
-0.0256348	-0.123596	-0.149231
-0.0228882	-0.124207	-0.147095
-0.0195313	-0.124207	-0.143738
-0.0164795	-0.124512	-0.140991
-0.0137329	-0.126038	-0.139771
-0.010376	-0.1297	-0.140076
-0.00701904	-0.135498	-0.142517
-0.00396729	-0.143433	-0.1474
-0.0012207	-0.152588	-0.153809
0.000915527	-0.163269	-0.162354
0.00213623	-0.174866	-0.172729
0.00335693	-0.186462	-0.183105
0.00579834	-0.195313	-0.189514
0.0100708	-0.198364	-0.188293
0.015564	-0.193787	-0.178223
0.022583	-0.179138	-0.156555
0.0299072	-0.152588	-0.122681
0.0372314	-0.11261	-0.0753784
0.045166	-0.0588989	-0.0137329
0.0537109	0.0088501	0.062561
0.062561	0.0909424	0.153503
0.071106	0.187683	0.258789
0.078125	0.2948	0.372925
0.0848389	0.403442	0.488281
0.093689	0.50415	0.597839
0.104675	0.591431	0.696106
0.117493	0.661926	0.779419
0.128784	0.71106	0.839844
0.137329	0.733337	0.870667
0.143127	0.724182	0.86731
0.143433	0.683899	0.827332
0.136414	0.61615	0.752563
0.121155	0.526123	0.647278
0.0985718	0.421143	0.519714
0.0704956	0.309753	0.380249
0.0390625	0.19928	0.238342
0.00823975	0.0949097	0.103149
-0.0201416	0.00244141	-0.0177002
-0.0448608	-0.0726318	-0.117493
-0.0628662	-0.128479	-0.191345
-0.0717163	-0.166321	-0.238037
-0.0720215	-0.187683	-0.259705
-0.0650024	-0.196838	-0.261841
-0.0524902	-0.197144	-0.249634
-0.0375366	-0.191956	-0.229492
-0.0238037	-0.183411	-0.207214
-0.0140381	-0.172729	-0.186768
-0.00823975	-0.162659	-0.170898
-0.00518799	-0.155334	-0.160522
-0.00518799	-0.151367	-0.156555
-0.00732422	-0.150452	-0.157776
-0.00976563	-0.152588	-0.162354
-0.010376	-0.157166	-0.167542
-0.00946045	-0.162659	-0.172119
-0.00823975	-0.167542	-0.175781
-0.00671387	-0.172424	-0.179138
-0.00427246	-0.176697	-0.180969
-0.00183105	-0.179749	-0.18158
0.000915527	-0.180969	-0.180054
0.00366211	-0.180969	-0.177307
0.00610352	-0.180359	-0.174255
0.00732422	-0.178528	-0.171204
0.00701904	-0.175781	-0.168762
0.00549316	-0.172729	-0.167236
0.00305176	-0.169373	-0.166321
0.000610352	-0.16571	-0.1651
-0.000915527	-0.162964	-0.163879
-0.0012207	-0.161438	-0.162659
-0.0012207	-0.161133	-0.162354
-0.00152588	-0.161743	-0.163269
-0.00244141	-0.162354	-0.164795
-0.00366211	-0.162659	-0.166321
-0.00366211	-0.163574	-0.167236
-0.00274658	-0.164795	-0.167542
-0.00152588	-0.16571	-0.167236
-0.00152588	-0.166321	-0.167847
-0.00183105	-0.166321	-0.168152
-0.00244141	-0.16571	-0.168152
-0.00335693	-0.164795	-0.168152
-0.00366211	-0.163574	-0.167236
-0.00274658	-0.162048	-0.164795
-0.00152588	-0.160522	-0.162048
0.000610352	-0.159607	-0.158997
0.00335693	-0.158997	-0.15564
0.00640869	-0.157776	-0.151367
0.00915527	-0.155945	-0.14679
0.010376	-0.153809	-0.143433
0.0109863	-0.151978	-0.140991
0.0112915	-0.150757	-0.139465
0.00946045	-0.148621	-0.13916
0.00610352	-0.146484	-0.140381
0.00274658	-0.144348	-0.141602
0.000915527	-0.144348	-0.143433
0.000305176	-0.145264	-0.144958
0.000305176	-0.146179	-0.145874
0.0012207	-0.147095	-0.145874
0.00305176	-0.148621	-0.145569
0.00610352	-0.150146	-0.144043
0.00946045	-0.151672	-0.142212
0.0134277	-0.152283	-0.138855
0.0170898	-0.151367	-0.134277
0.0195313	-0.149231	-0.1297
0.020752	-0.145874	-0.125122
0.0204468	-0.141907	-0.12146
0.0186157	-0.137329	-0.118713
0.0167847	-0.132446	-0.115662
0.015564	-0.128479	-0.112915
0.0158691	-0.125427	-0.109558
0.017395	-0.123291	-0.105896
0.0201416	-0.122681	-0.102539
0.022583	-0.122986	-0.100403
0.0250244	-0.123291	-0.0982666
0.0271606	-0.123596	-0.0964355
0.0289917	-0.124512	-0.09552
0.0308228	-0.126038	-0.0952148
0.0338745	-0.129089	-0.0952148
0.0375366	-0.132446	-0.0949097
0.039978	-0.133972	-0.0939941
0.039978	-0.133667	-0.093689
0.0393677	-0.133057	-0.093689
0.039978	-0.132446	-0.0924683
0.0421143	-0.132751	-0.0906372
0.0445557	-0.132141	-0.0875854
0.0469971	-0.131226	-0.0842285
0.0509644	-0.131226	-0.0802612
0.0561523	-0.132751	-0.0765991
0.0613403	-0.133972	-0.0726318
0.0653076	-0.134277	-0.0689697
0.0683594	-0.133972	-0.0656128
0.0714111	-0.133972	-0.062561
0.0747681	-0.134583	-0.0598145
0.0778198	-0.135193	-0.057373
0.0793457	-0.135498	-0.0561523
0.0790405	-0.134888	-0.0558472
0.0784302	-0.133667	-0.0552368
0.0772095	-0.132141	-0.0549316
0.0759888	-0.13092	-0.0549316
0.0759888	-0.130005	-0.0540161
0.0778198	-0.130005	-0.0521851
0.0805664	-0.13031	-0.0497437
0.0830078	-0.13031	-0.0473022
0.0863647	-0.13092	-0.0445557
0.090332	-0.132446	-0.0421143
0.0924683	-0.133362	-0.0408936
0.0930786	-0.133057	-0.039978
0.0930786	-0.132446	-0.0393677
0.0930786	-0.132446	-0.0393677
0.0930786	-0.132751	-0.0396729
0.0918579	-0.131836	-0.039978
0.0894165	-0.13092	-0.0415039
0.088501	-0.13031	-0.0418091
0.0891113	-0.131226	-0.0421143
0.090332	-0.132141	-0.0418091
0.0912476	-0.132446	-0.0411987
0.0912476	-0.131226	-0.039978
0.0906372	-0.129395	-0.0387573
0.0881958	-0.126343	-0.038147
0.0839233	-0.122681	-0.0387573
0.0775146	-0.117798	-0.0402832
0.0683594	-0.111694	-0.043335
0.057373	-0.10437	-0.0469971
0.0454712	-0.0964355	-0.0509644
0.0332642	-0.088501	-0.0552368
0.0222778	-0.0817871	-0.0595093
0.0128174	-0.0769043	-0.0640869
0.00518799	-0.0738525	-0.0686646
-0.000610352	-0.0723267	-0.072937
-0.00427246	-0.0720215	-0.0762939
-0.00732422	-0.072937	-0.0802612
-0.00946045	-0.0744629	-0.0839233
-0.0112915	-0.0762939	-0.0875854
-0.0128174	-0.0784302	-0.0912476
-0.0149536	-0.0799561	-0.0949097
-0.0180054	-0.0805664	-0.0985718
-0.0228882	-0.0799561	-0.102844
-0.0292969	-0.0778198	-0.107117
-0.0360107	-0.0750732	-0.111084
-0.0411987	-0.0735474	-0.114746
-0.0457764	-0.0726318	-0.118408
-0.050354	-0.0717163	-0.12207
-0.0534058	-0.071106	-0.124512
-0.0546265	-0.0714111	-0.126038
-0.0543213	-0.0723267	-0.126648
-0.0518799	-0.0747681	-0.126648
-0.0476074	-0.0787354	-0.126343
-0.0411987	-0.083313	-0.124512
-0.0354004	-0.0863647	-0.121765
-0.0308228	-0.0881958	-0.119019
-0.0274658	-0.0891113	-0.116577
-0.0244141	-0.0888062	-0.11322
-0.0222778	-0.0878906	-0.110168
-0.0219727	-0.0860596	-0.108032
-0.0228882	-0.0839233	-0.106812
-0.0241089	-0.0823975	-0.106506
-0.0250244	-0.0808716	-0.105896
-0.0262451	-0.0796509	-0.105896
-0.027771	-0.0790405	-0.106812
-0.0289917	-0.0787354	-0.107727
-0.0292969	-0.0793457	-0.108643
-0.0292969	-0.0802612	-0.109558
-0.0302124	-0.0808716	-0.111084
-0.032959	-0.0802612	-0.11322
-0.0363159	-0.0784302	-0.114746
-0.0390625	-0.0762939	-0.115356
-0.0418091	-0.0732422	-0.115051
-0.0454712	-0.0689697	-0.114441
-0.0491333	-0.0640869	-0.11322
-0.0521851	-0.0601196	-0.112305
-0.0527954	-0.0579834	-0.110779
-0.0509644	-0.057373	-0.108337
-0.0476074	-0.0579834	-0.105591
-0.0436401	-0.0585938	-0.102234
-0.0384521	-0.0604248	-0.098877
-0.0332642	-0.062561	-0.0958252
-0.0283813	-0.0653076	-0.093689
-0.0247192	-0.0674438	-0.0921631
-0.0213623	-0.0692749	-0.0906372
-0.0189209	-0.0704956	-0.0894165
-0.0177002	-0.071106	-0.0888062
-0.0195313	-0.0704956	-0.0900269
-0.0231934	-0.0686646	-0.0918579
-0.0268555	-0.0665283	-0.0933838
-0.0299072	-0.0653076	-0.0952148
-0.0326538	-0.0643921	-0.0970459
-0.03479	-0.0634766	-0.0982666
-0.0366211	-0.0622559	-0.098877
-0.0375366	-0.0613403	-0.098877
-0.038147	-0.0610352	-0.0991821
-0.0387573	-0.06073	-0.0994873
-0.0384521	-0.06073	-0.0991821
-0.0378418	-0.06073	-0.0985718
-0.0369263	-0.0601196	-0.0970459
-0.0363159	-0.0592041	-0.09552
-0.0363159	-0.0588989	-0.0952148
-0.038147	-0.0579834	-0.0961304
-0.0396729	-0.057373	-0.0970459
-0.0390625	-0.0585938	-0.0976563
-0.0366211	-0.0613403	-0.0979614
-0.0344849	-0.0640869	-0.0985718
-0.0332642	-0.065918	-0.0991821
-0.0317383	-0.067749	-0.0994873
-0.0299072	-0.0704956	-0.100403
-0.0268555	-0.072937	-0.0997925
-0.0222778	-0.0753784	-0.0976563
-0.0180054	-0.0778198	-0.0958252
-0.015564	-0.0790405	-0.0946045
-0.0149536	-0.0793457	-0.0942993
-0.015564	-0.0787354	-0.0942993
-0.017395	-0.0772095	-0.0946045
-0.0201416	-0.0753784	-0.09552
-0.0234985	-0.0732422	-0.0967407
-0.0259399	-0.0726318	-0.0985718
-0.0280762	-0.0726318	-0.100708
-0.0311279	-0.0717163	-0.102844
-0.0344849	-0.0708008	-0.105286
-0.0378418	-0.0692749	-0.107117
-0.0390625	-0.0686646	-0.107727
-0.0375366	-0.0695801	-0.107117
-0.0335693	-0.0717163	-0.105286
-0.0289917	-0.0747681	-0.10376
-0.0241089	-0.0775146	-0.101624
-0.0195313	-0.0793457	-0.098877
-0.0152588	-0.0808716	-0.0961304
-0.012207	-0.0817871	-0.0939941
-0.0115967	-0.0817871	-0.0933838
-0.012207	-0.0811768	-0.0933838
-0.0134277	-0.0799561	-0.0933838
-0.0164795	-0.0778198	-0.0942993
-0.0210571	-0.0744629	-0.09552
-0.0271606	-0.0695801	-0.0967407
-0.0344849	-0.0637817	-0.0982666
-0.0411987	-0.0579834	-0.0991821
-0.0457764	-0.0534058	-0.0991821
-0.0488281	-0.0488281	-0.0976563
-0.0497437	-0.0463867	-0.0961304
-0.0469971	-0.0473022	-0.0942993
-0.0418091	-0.0500488	-0.0918579
-0.0372314	-0.0524902	-0.0897217
-0.0326538	-0.0546265	-0.0872803
-0.0271606	-0.0576782	-0.0848389
-0.020752	-0.0619507	-0.0827026
-0.0152588	-0.0662231	-0.0814819
-0.0119019	-0.0695801	-0.0814819
-0.0109863	-0.0720215	-0.0830078
-0.0134277	-0.0723267	-0.0857544
-0.0186157	-0.0698853	-0.088501
-0.0250244	-0.0662231	-0.0912476
-0.0305176	-0.0622559	-0.0927734
-0.0354004	-0.0588989	-0.0942993
-0.0387573	-0.0567627	-0.09552
-0.0396729	-0.0570679	-0.0967407
-0.038147	-0.0592041	-0.0973511
-0.03479	-0.062561	-0.0973511
-0.0305176	-0.0665283	-0.0970459
-0.0268555	-0.0708008	-0.0976563
-0.0234985	-0.0753784	-0.098877
-0.0201416	-0.0793457	-0.0994873
-0.0186157	-0.0817871	-0.100403
-0.0189209	-0.0820923	-0.101013
